943.57
921.67
973.35
944.75
934.79
923.73
844.28
869.29
817.51
859.29
882.47
818.48
755.84
790.43
707.74
834.96
964.67
919.21
1035.77
1119.37
1071.09
1184.13
1246.7
1111.78
1055.75
1052.7
1063.22
987.48
1004.17
1055.35
1155.68
1044.95
1028.82
1016.44
1061.34
1292.63
1365.21
1397.48
1270.47
1158.29
1268.09
1300.34
1146
1158.26
1043.01
995.15
975.75
961.71
886
772.35
755.76
712.21
753.82
740.39
762.21
774.97
763.37
698.87
721.77
681.32
822.64
820.24
827.52
793.9
721.73
696.24
686.19
696.38
700.59
644.91
522.29
440.36
472.79
457.34
434.99
426.37
462.6
470.29
466.05
463.7
466.85
445.21
431.21
473.28
480.52
471.53
465.97
475.68
412.5
381.44
360.31
367.44
354.09
347.4
331.98
330.17
333.44
337.96
316.76
307.02
